Country,Timestamp,Z_Score,Delay_Z_Score
Austria,2016-04-23 08:48:00,-0.041666666666666664,N/A
Austria,2016-04-24 15:36:00,-0.041666666666666664,N/A
Austria,2016-04-25 22:24:00,-0.041666666666666664,N/A
Austria,2016-04-27 05:12:00,-0.041666666666666664,N/A
Austria,2016-04-28 12:00:00,-0.041666666666666664,N/A
Austria,2016-05-02 16:31:28.524590,-0.041666666666666664,N/A
Austria,2016-05-04 01:34:25.573770,-0.041666666666666664,N/A
Austria,2016-05-05 10:37:22.622951,-0.0,N/A
Austria,2016-05-06 19:40:19.672131,0.041666666666666664,N/A
Austria,2016-05-08 04:43:16.721311,0.041666666666666664,N/A
Austria,2016-05-09 13:46:13.770492,0.041666666666666664,N/A
Austria,2016-05-10 22:49:10.819672,0.125,N/A
Austria,2016-05-12 07:52:07.868852,0.125,N/A
Austria,2016-05-13 16:55:04.918033,0.125,N/A
Austria,2016-05-15 01:58:01.967213,0.125,N/A
Austria,2016-05-16 11:00:59.016393,0.125,N/A
Austria,2016-05-17 20:03:56.065574,0.125,N/A
Austria,2016-05-19 05:06:53.114754,0.16666666666666666,N/A
Austria,2016-05-20 14:09:50.163934,0.25,N/A
Austria,2016-05-21 23:12:47.213115,0.2916666666666667,N/A
Austria,2016-05-23 08:15:44.262295,0.2916666666666667,N/A
Austria,2016-05-24 17:18:41.311475,0.25,N/A
Austria,2016-05-26 02:21:38.360656,0.16666666666666666,N/A
Austria,2016-05-27 11:24:35.409836,0.08333333333333333,N/A
Austria,2016-05-28 20:27:32.459016,-0.0,N/A
Austria,2016-05-30 05:30:29.508197,-0.08333333333333333,N/A
Austria,2016-05-31 14:33:26.557377,-0.125,N/A
Austria,2016-06-01 23:36:23.606557,-0.16666666666666666,N/A
Austria,2016-06-03 08:39:20.655738,-0.20833333333333334,N/A
Austria,2016-06-04 17:42:17.704918,-0.20833333333333334,N/A
Austria,2016-06-06 02:45:14.754098,-0.20833333333333334,N/A
Austria,2016-06-07 11:48:11.803279,-0.20833333333333334,N/A
Austria,2016-06-08 20:51:08.852459,-0.20833333333333334,N/A
Austria,2016-06-10 05:54:05.901639,-0.20833333333333334,N/A
Austria,2016-06-11 14:57:02.950820,-0.20833333333333334,N/A
Austria,2016-06-13 00:00:00,-0.20833333333333334,N/A
Austria,2016-06-14 09:02:57.049180,-0.16666666666666666,N/A
Austria,2016-06-15 18:05:54.098361,-0.041666666666666664,N/A
Austria,2016-06-17 03:08:51.147541,0.08333333333333333,N/A
Austria,2016-06-18 12:11:48.196721,0.16666666666666666,N/A
Austria,2016-06-19 21:14:45.245902,0.20833333333333334,N/A
Austria,2016-06-21 06:17:42.295082,0.125,N/A
Austria,2016-06-22 15:20:39.344262,-0.0,N/A
Austria,2016-06-24 00:23:36.393443,-0.08333333333333333,N/A
Austria,2016-06-25 09:26:33.442623,-0.20833333333333334,N/A
Austria,2016-06-26 18:29:30.491803,-0.2916666666666667,N/A
Austria,2016-06-28 03:32:27.540984,-0.2916666666666667,N/A
Austria,2016-06-29 12:35:24.590164,-0.2916666666666667,N/A
Austria,2016-06-30 21:38:21.639344,-0.2916666666666667,N/A
Austria,2016-07-02 06:41:18.688525,-0.2916666666666667,N/A
Austria,2016-07-03 15:44:15.737705,-0.2916666666666667,N/A
Austria,2016-07-05 00:47:12.786885,-0.2916666666666667,N/A
Austria,2016-07-06 09:50:09.836066,-0.2916666666666667,N/A
Austria,2016-07-07 18:53:06.885246,-0.2916666666666667,N/A
Austria,2016-07-09 03:56:03.934426,-0.2916666666666667,N/A
Austria,2016-07-10 12:59:00.983607,-0.2916666666666667,N/A
Austria,2016-07-11 22:01:58.032787,-0.20833333333333334,N/A
Austria,2016-07-13 07:04:55.081967,-0.08333333333333333,N/A
Austria,2016-07-14 16:07:52.131148,-0.0,N/A
Austria,2016-07-16 01:10:49.180328,0.125,N/A
Austria,2016-07-17 10:13:46.229508,0.20833333333333334,N/A
Austria,2016-07-18 19:16:43.278689,0.20833333333333334,N/A
Austria,2016-07-20 04:19:40.327869,0.16666666666666666,N/A
Austria,2016-07-21 13:22:37.377049,0.125,N/A
Austria,2016-07-22 22:25:34.426230,0.125,N/A
Austria,2016-07-24 07:28:31.475410,0.08333333333333333,N/A
Austria,2016-07-26 09:36:00,0.041666666666666664,N/A
Austria,2016-07-27 19:12:00,0.041666666666666664,N/A
Austria,2016-07-29 04:48:00,0.041666666666666664,N/A
Austria,2016-07-30 14:24:00,0.041666666666666664,N/A
Austria,2016-08-01 00:00:00,-0.0,N/A
Austria,2016-08-02 09:36:00,-0.041666666666666664,N/A
Austria,2016-08-03 19:12:00,-0.08333333333333333,N/A
Austria,2016-08-05 04:48:00,-0.125,N/A
Austria,2016-08-06 14:24:00,-0.125,N/A
Austria,2016-08-08 00:00:00,-0.125,N/A
Austria,2016-08-09 09:36:00,-0.125,N/A
Austria,2016-08-10 19:12:00,-0.125,N/A
Austria,2016-08-12 04:48:00,-0.125,N/A
Austria,2016-08-13 14:24:00,-0.125,N/A
Austria,2016-08-15 00:00:00,-0.125,N/A
Austria,2016-08-16 09:36:00,-0.041666666666666664,N/A
Austria,2016-08-17 19:12:00,-0.041666666666666664,N/A
Austria,2016-08-19 04:48:00,-0.041666666666666664,N/A
Austria,2016-08-20 14:24:00,-0.041666666666666664,N/A
Austria,2016-08-22 00:00:00,-0.041666666666666664,N/A
Austria,2016-08-23 09:36:00,-0.041666666666666664,N/A
Austria,2016-08-24 19:12:00,-0.041666666666666664,N/A
Austria,2016-08-26 04:48:00,-0.041666666666666664,N/A
Austria,2016-08-27 14:24:00,-0.041666666666666664,N/A
Austria,2016-08-29 00:00:00,-0.041666666666666664,N/A
Austria,2016-08-30 09:36:00,-0.041666666666666664,N/A
Austria,2016-08-31 19:12:00,-0.08333333333333333,N/A
Austria,2016-09-02 04:48:00,-0.16666666666666666,N/A
Austria,2016-09-03 14:24:00,-0.20833333333333334,N/A
Austria,2016-09-05 00:00:00,-0.20833333333333334,N/A
Austria,2016-09-06 09:36:00,-0.20833333333333334,N/A
Austria,2016-09-07 19:12:00,-0.20833333333333334,N/A
Austria,2016-09-09 04:48:00,-0.20833333333333334,N/A
Austria,2016-09-10 14:24:00,-0.20833333333333334,N/A
Austria,2016-09-12 00:00:00,-0.25,N/A
Austria,2016-09-13 09:36:00,-0.2916666666666667,N/A
Austria,2016-09-14 19:12:00,-0.3333333333333333,N/A
Austria,2016-09-16 04:48:00,-0.375,N/A
Austria,2016-09-17 14:24:00,-0.375,N/A
Austria,2016-09-19 00:00:00,-0.375,N/A
Austria,2016-09-20 09:36:00,-0.3333333333333333,N/A
Austria,2016-09-21 19:12:00,-0.25,N/A
Austria,2016-09-23 04:48:00,-0.20833333333333334,N/A
Austria,2016-09-24 14:24:00,-0.16666666666666666,N/A
Austria,2016-09-26 00:00:00,-0.125,N/A
Austria,2016-09-27 09:36:00,-0.041666666666666664,N/A
Austria,2016-09-28 19:12:00,-0.041666666666666664,N/A
Austria,2016-09-30 04:48:00,-0.041666666666666664,N/A
Austria,2016-10-01 14:24:00,-0.041666666666666664,N/A
Austria,2016-10-03 00:00:00,-0.041666666666666664,N/A
Austria,2016-10-04 09:36:00,-0.0,N/A
Austria,2016-10-05 19:12:00,0.041666666666666664,N/A
Austria,2016-10-07 04:48:00,0.08333333333333333,N/A
Austria,2016-10-08 14:24:00,0.16666666666666666,N/A
Austria,2016-10-10 00:00:00,0.20833333333333334,N/A
Austria,2016-10-11 09:36:00,0.25,N/A
Austria,2016-10-12 19:12:00,0.2916666666666667,N/A
Austria,2016-10-14 04:48:00,0.3333333333333333,N/A
Austria,2016-10-15 14:24:00,0.4166666666666667,N/A
Austria,2016-10-17 00:00:00,0.4583333333333333,N/A
Austria,2016-10-17 16:31:28.524590,0.4583333333333333,N/A
Austria,2016-10-19 01:34:25.573770,0.4166666666666667,N/A
Austria,2016-10-20 10:37:22.622951,0.2916666666666667,N/A
Austria,2016-10-21 19:40:19.672131,0.16666666666666666,N/A
Austria,2016-10-23 04:43:16.721311,0.08333333333333333,N/A
Austria,2016-10-24 13:46:13.770492,-0.0,N/A
Austria,2016-10-25 22:49:10.819672,-0.041666666666666664,N/A
Austria,2016-10-27 07:52:07.868852,-0.08333333333333333,N/A
Austria,2016-10-28 16:55:04.918033,-0.16666666666666666,N/A
Austria,2016-10-30 01:58:01.967213,-0.20833333333333334,N/A
Austria,2016-10-31 11:00:59.016393,-0.20833333333333334,N/A
Austria,2016-11-01 20:03:56.065574,-0.20833333333333334,N/A
Austria,2016-11-03 05:06:53.114754,-0.16666666666666666,N/A
Austria,2016-11-04 14:09:50.163934,-0.125,N/A
Austria,2016-11-05 23:12:47.213115,-0.125,N/A
Austria,2016-11-07 08:15:44.262295,-0.08333333333333333,N/A
Austria,2016-11-08 17:18:41.311475,-0.0,N/A
Austria,2016-11-10 02:21:38.360656,0.08333333333333333,N/A
Austria,2016-11-11 11:24:35.409836,0.125,N/A
Austria,2016-11-12 20:27:32.459016,0.16666666666666666,N/A
Austria,2016-11-14 05:30:29.508197,0.20833333333333334,N/A
Austria,2016-11-15 14:33:26.557377,0.16666666666666666,N/A
Austria,2016-11-16 23:36:23.606557,0.08333333333333333,N/A
Austria,2016-11-18 08:39:20.655738,0.041666666666666664,N/A
Austria,2016-11-19 17:42:17.704918,-0.0,N/A
Austria,2016-11-21 02:45:14.754098,-0.041666666666666664,N/A
Austria,2016-11-22 11:48:11.803279,-0.041666666666666664,N/A
Austria,2016-11-23 20:51:08.852459,-0.0,N/A
Austria,2016-11-25 05:54:05.901639,0.041666666666666664,N/A
Austria,2016-11-26 14:57:02.950820,0.041666666666666664,N/A
Austria,2016-11-28 00:00:00,0.08333333333333333,N/A
Austria,2016-11-29 09:02:57.049180,0.125,N/A
Austria,2016-11-30 18:05:54.098361,0.125,N/A
Austria,2016-12-02 03:08:51.147541,0.125,N/A
Austria,2016-12-03 12:11:48.196721,0.125,N/A
Austria,2016-12-04 21:14:45.245902,0.16666666666666666,N/A
Austria,2016-12-06 06:17:42.295082,0.20833333333333334,N/A
Austria,2016-12-07 15:20:39.344262,0.20833333333333334,N/A
Austria,2016-12-09 00:23:36.393443,0.20833333333333334,N/A
Austria,2016-12-10 09:26:33.442623,0.20833333333333334,N/A
Austria,2016-12-11 18:29:30.491803,0.25,N/A
Austria,2016-12-13 03:32:27.540984,0.375,N/A
Austria,2016-12-14 12:35:24.590164,0.5416666666666666,N/A
Austria,2016-12-15 21:38:21.639344,0.6666666666666666,N/A
Austria,2016-12-17 06:41:18.688525,0.7916666666666666,N/A
Austria,2016-12-18 15:44:15.737705,0.9583333333333334,N/A
Austria,2016-12-20 00:47:12.786885,1.1666666666666667,N/A
Austria,2016-12-21 09:50:09.836066,1.375,N/A
Austria,2016-12-22 18:53:06.885246,1.625,N/A
Austria,2016-12-24 03:56:03.934426,1.875,N/A
Austria,2016-12-25 12:59:00.983607,2.0416666666666665,N/A
Austria,2016-12-26 22:01:58.032787,2.2083333333333335,N/A
Austria,2016-12-28 07:04:55.081967,2.3333333333333335,N/A
Austria,2016-12-29 16:07:52.131148,2.4166666666666665,N/A
Austria,2016-12-31 01:10:49.180328,2.5416666666666665,N/A
Austria,2017-01-01 10:13:46.229508,2.6666666666666665,N/A
Austria,2017-01-02 19:16:43.278689,2.7083333333333335,N/A
Austria,2017-01-04 04:19:40.327869,2.7083333333333335,N/A
Austria,2017-01-05 13:22:37.377049,2.7083333333333335,N/A
Austria,2017-01-06 22:25:34.426230,2.7083333333333335,N/A
Austria,2017-01-08 07:28:31.475410,2.6666666666666665,N/A
Austria,2017-01-09 16:31:28.524590,2.5416666666666665,N/A
Austria,2017-01-11 01:34:25.573770,2.375,N/A
Austria,2017-01-12 10:37:22.622951,2.2083333333333335,N/A
Austria,2017-01-13 19:40:19.672131,2.0,N/A
Austria,2017-01-15 04:43:16.721311,1.875,N/A
Austria,2017-01-16 13:46:13.770492,1.75,N/A
Austria,2017-01-17 22:49:10.819672,1.6666666666666667,N/A
Austria,2017-01-19 07:52:07.868852,1.5833333333333333,N/A
Austria,2017-01-20 16:55:04.918033,1.5,N/A
Austria,2017-01-22 01:58:01.967213,1.4583333333333333,N/A
Austria,2017-01-23 11:00:59.016393,1.5,N/A
Austria,2017-01-24 20:03:56.065574,1.5833333333333333,N/A
Austria,2017-01-26 05:06:53.114754,1.625,N/A
Austria,2017-01-27 14:09:50.163934,1.6666666666666667,N/A
Austria,2017-01-28 23:12:47.213115,1.7083333333333333,N/A
Austria,2017-01-30 08:15:44.262295,1.625,N/A
Austria,2017-01-31 17:18:41.311475,1.4583333333333333,N/A
Austria,2017-02-02 02:21:38.360656,1.3333333333333333,N/A
Austria,2017-02-03 11:24:35.409836,1.2083333333333333,N/A
Austria,2017-02-04 20:27:32.459016,1.0833333333333333,N/A
Austria,2017-02-06 05:30:29.508197,1.0,N/A
Austria,2017-02-07 14:33:26.557377,0.9166666666666666,N/A
Austria,2017-02-08 23:36:23.606557,0.875,N/A
Austria,2017-02-10 08:39:20.655738,0.8333333333333334,N/A
Austria,2017-02-11 17:42:17.704918,0.7916666666666666,N/A
Austria,2017-02-13 02:45:14.754098,0.7916666666666666,N/A
Austria,2017-02-14 11:48:11.803279,0.8333333333333334,N/A
Austria,2017-02-15 20:51:08.852459,0.9166666666666666,N/A
Austria,2017-02-17 05:54:05.901639,0.9583333333333334,N/A
Austria,2017-02-18 14:57:02.950820,0.9583333333333334,N/A
Austria,2017-02-20 00:00:00,0.9166666666666666,N/A
Austria,2017-02-21 09:02:57.049180,0.8333333333333334,N/A
Austria,2017-02-22 18:05:54.098361,0.75,N/A
Austria,2017-02-24 03:08:51.147541,0.6666666666666666,N/A
Austria,2017-02-25 12:11:48.196721,0.5833333333333334,N/A
Austria,2017-02-26 21:14:45.245902,0.5416666666666666,N/A
Austria,2017-02-28 06:17:42.295082,0.5,N/A
Austria,2017-03-01 15:20:39.344262,0.4583333333333333,N/A
Austria,2017-03-03 00:23:36.393443,0.4166666666666667,N/A
Austria,2017-03-04 09:26:33.442623,0.375,N/A
Austria,2017-03-05 18:29:30.491803,0.3333333333333333,N/A
Austria,2017-03-07 03:32:27.540984,0.2916666666666667,N/A
Austria,2017-03-08 12:35:24.590164,0.25,N/A
Austria,2017-03-09 21:38:21.639344,0.16666666666666666,N/A
Austria,2017-03-11 06:41:18.688525,0.125,N/A
Austria,2017-03-12 15:44:15.737705,0.125,N/A
Austria,2017-03-14 00:47:12.786885,0.125,N/A
Austria,2017-03-15 09:50:09.836066,0.125,N/A
Austria,2017-03-16 18:53:06.885246,0.125,N/A
Austria,2017-03-18 03:56:03.934426,0.125,N/A
Austria,2017-03-19 12:59:00.983607,0.08333333333333333,N/A
Austria,2017-03-20 22:01:58.032787,0.041666666666666664,N/A
Austria,2017-03-22 07:04:55.081967,-0.0,N/A
Austria,2017-03-23 16:07:52.131148,-0.041666666666666664,N/A
Austria,2017-03-25 01:10:49.180328,-0.041666666666666664,N/A
Austria,2017-03-26 10:13:46.229508,-0.041666666666666664,N/A
Austria,2017-03-27 19:16:43.278689,-0.041666666666666664,N/A
Austria,2017-03-29 04:19:40.327869,-0.0,N/A
Austria,2017-03-30 13:22:37.377049,0.08333333333333333,N/A
Austria,2017-03-31 22:25:34.426230,0.125,N/A
Austria,2017-04-02 07:28:31.475410,0.16666666666666666,N/A
Austria,2017-04-04 09:36:00,0.20833333333333334,N/A
Austria,2017-04-05 19:12:00,0.20833333333333334,N/A
Austria,2017-04-07 04:48:00,0.20833333333333334,N/A
Austria,2017-04-08 14:24:00,0.20833333333333334,N/A
Austria,2017-04-10 00:00:00,0.20833333333333334,N/A
Austria,2017-04-11 09:36:00,0.20833333333333334,N/A
Austria,2017-04-12 19:12:00,0.16666666666666666,N/A
Austria,2017-04-14 04:48:00,0.08333333333333333,N/A
Austria,2017-04-15 14:24:00,0.041666666666666664,N/A
Austria,2017-04-17 00:00:00,-0.0,N/A
Austria,2017-04-18 09:36:00,-0.041666666666666664,N/A
Austria,2017-04-19 19:12:00,-0.041666666666666664,N/A
Austria,2017-04-21 04:48:00,-0.041666666666666664,N/A
Austria,2017-04-22 14:24:00,-0.041666666666666664,N/A
Austria,2017-04-24 00:00:00,-0.041666666666666664,N/A
Austria,2017-04-25 09:36:00,-0.0,N/A
Austria,2017-04-26 19:12:00,0.08333333333333333,N/A
Austria,2017-04-28 04:48:00,0.16666666666666666,N/A
